Order Id,Product Id,Prod. Costs,Rent Costs,Sales Date,Fiscal Year,Total Cost,Customer Id,Volume (LB),Volume,Industry,Revenue,Year Month,ID,State,LOCATION_ID,Plant
32786115,BL01-CA03-1101,553.57,0.0,2021-08-05 00:00:00,2022,159.48,4564.0,0,0,5020.0,"645,88",202108,4564,SP,LOSP01983,SP001
32786655,BL01-CA03-1076,423.96,0.0,2021-08-06 00:00:00,2022,95.84,4564.0,5290,0,3085.0,"423,96",202108,4564,SP,LOSP01983,SP001
32788533,BL01-CA03-1040,15.6,0.0,2021-08-25 00:00:00,2022,10.33,4564.0,60,0,3085.0,"15,60",202108,4564,SP,LOSP01983,SP001
32789513,BL01-CA06-1051,51.56,0.0,2021-08-06 00:00:00,2022,12.18,4564.0,394,0,3085.0,"51,56",202108,4564,SP,LOSP01983,SP001
32790395,BL01-CA06-1051,108.08,0.0,2021-08-16 00:00:00,2022,18.42,4564.0,522,0,5020.0,"108,08",202108,4564,SP,LOSP01983,SP001
32790721,BL01-CA06-1051,186.0,0.0,2021-08-18 00:00:00,2022,19.33,4564.0,1182,0,5020.0,"211,00",202108,4564,SP,LOSP01983,SP001
32792607,BL01-CA09-1063,355.28,0.0,2021-08-04 00:00:00,2022,15.44,4564.0,674,0,5025.0,"355,28",202108,4564,SP,LOSP01983,SP001
32792948,BL01-CA09-1063,225.0,0.0,2021-08-10 00:00:00,2022,33.11,4564.0,2022,0,5020.0,"246,19",202108,4564,SP,LOSP01983,SP001
32793273,BL01-CA09-1063,710.56,0.0,2021-08-16 00:00:00,2022,30.84,4564.0,1348,0,5025.0,"710,56",202108,4564,SP,LOSP01983,SP001
32793451,BL01-CA09-1063,1065.84,0.0,2021-08-18 00:00:00,2022,46.26,4564.0,2022,0,5025.0,"1065,84",202108,4564,SP,LOSP01983,SP001
32793851,BL01-CA09-1063,532.92,0.0,2021-08-25 00:00:00,2022,23.13,4564.0,1011,0,5025.0,"532,92",202108,4564,SP,LOSP01983,SP001
32794935,BL01-CA07-1055,73.6,0.0,2021-08-25 00:00:00,2022,48.4,4564.0,360,0,3085.0,"73,60",202108,4564,SP,LOSP01983,SP001
32798081,BL01-CA04-1042,654.0,0.0,2021-08-23 00:00:00,2022,66.43,4564.0,3529,0,5020.0,"679,00",202108,4564,SP,LOSP01983,SP001
32798457,BL01-CA04-1042,654.0,0.0,2021-08-27 00:00:00,2022,66.43,4564.0,3529,0,5020.0,"679,00",202108,4564,SP,LOSP01983,SP001
32802850,BL01-CA09-1064,1020.0,0.0,2021-08-24 00:00:00,2022,510.0,4564.0,48,0,3085.0,"1077,39",202108,4564,SP,LOSP01983,SP001
32799023,BL01-CA10-1067,100.0,0.0,2021-08-25 00:00:00,2022,10.65,4564.0,144,0,5025.0,"125,00",202108,4564,SP,LOSP01983,SP001
32799346,BL01-CA11-1073,1146.24,0.0,2021-08-04 00:00:00,2022,69.72,4564.0,1224,0,4030.0,"1154,02",202108,4564,SP,LOSP01983,SP001
32799464,BL01-CA11-1073,186.75,0.0,2021-08-06 00:00:00,2022,73.71,4564.0,259,0,4010.0,"186,75",202108,4564,SP,LOSP01983,SP001
32799487,BL01-CA11-1073,399.57,0.0,2021-08-06 00:00:00,2022,36.78,4564.0,807,0,4030.0,"437,23",202108,4564,SP,LOSP01983,SP001
32799545,BL01-CA11-1073,186.75,0.0,2021-08-09 00:00:00,2022,73.71,4564.0,259,0,4010.0,"186,75",202108,4564,SP,LOSP01983,SP001
32799715,BL01-CA11-1073,939.9,0.0,2021-08-11 00:00:00,2022,91.68,4564.0,1374,0,5025.0,"939,90",202108,4564,SP,LOSP01983,SP001
32799760,BL01-CA11-1073,944.43,0.0,2021-08-12 00:00:00,2022,188.85,4564.0,588,0,4010.0,"1017,64",202108,4564,SP,LOSP01983,SP001
32800066,BL01-CA11-1073,783.25,0.0,2021-08-18 00:00:00,2022,76.4,4564.0,1145,0,5025.0,"783,25",202108,4564,SP,LOSP01983,SP001
32804401,BL02-CA01-2165,1308.0,0.0,2021-08-26 00:00:00,4044,684.3,4564.0,0,0,6030.0,"1387,97",202108,4564,SP,LOSP01983,SP001
32804572,BL02-CA01-2165,325.0,0.0,2021-08-31 00:00:00,2022,201.15,4564.0,0,0,3085.0,"360,20",202108,4564,SP,LOSP01983,SP001
32804629,BL02-CA01-2167,1234.12,0.0,2021-08-02 00:00:00,2022,925.6,4564.0,0,0,1010.0,"1303,66",202108,4564,SP,LOSP01983,SP001
32804726,BL02-CA01-2167,110.15,0.0,2021-08-13 00:00:00,2022,53.65,4564.0,0,0,3085.0,"110,15",202108,4564,SP,LOSP01983,SP001
32805047,BL02-CA02-2175,122.72,0.0,2021-08-23 00:00:00,2022,115.06,4564.0,0,0,4030.0,"135,67",202108,4564,SP,LOSP01983,SP001
32786113,BL01-CA03-1101,1461.83,0.0,2021-08-04 00:00:00,2022,664.79,2917.0,0,0,1015.0,"1501,03",202108,2917,PR,LOPR00949,SC012
32786124,BL01-CA03-1101,1432.01,0.0,2021-08-26 00:00:00,2022,651.23,2917.0,0,0,1015.0,"1471,21",202108,2917,PR,LOPR00949,SC012
32786164,BL01-CA11-1062,4333.5,0.0,2021-08-03 00:00:00,2022,2022.3,2917.0,15350,0,1015.0,"4418,63",202108,2917,PR,LOPR00949,SC012
32786385,BL01-CA11-1062,4333.5,0.0,2021-08-20 00:00:00,2022,1923.3,2917.0,14575,0,1015.0,"4376,95",202108,2917,PR,LOPR00949,SC012
32788903,BL01-CA06-1051,710.73,0.0,2021-08-02 00:00:00,2022,15.35,2917.0,783,0,3050.0,"714,18",202108,2917,PR,LOPR00949,SC012
32788930,BL01-CA06-1051,110.73,0.0,2021-08-02 00:00:00,2022,5.6,2917.0,261,0,3085.0,"114,45",202108,2917,PR,LOPR00949,SC012
32789234,BL01-CA06-1051,110.73,0.0,2021-08-04 00:00:00,2022,5.6,2917.0,261,0,3085.0,"113,60",202108,2917,PR,LOPR00949,SC012
32789517,BL01-CA06-1051,0.0,0.0,2021-08-06 00:00:00,2022,16.8,2917.0,783,0,3085.0,"0,00",202108,2917,PR,LOPR00949,SC012
32789911,BL01-CA06-1051,47.19,10.36,2021-08-11 00:00:00,2022,7.46,2917.0,197,0,3050.0,"57,55",202108,2917,PR,LOPR00949,SC012
32790058,BL01-CA06-1051,473.82,0.0,2021-08-12 00:00:00,2022,10.2,2917.0,522,0,3050.0,"473,82",202108,2917,PR,LOPR00949,SC012
32791036,BL01-CA06-1051,236.91,0.0,2021-08-23 00:00:00,2022,5.1,2917.0,261,0,3050.0,"236,91",202108,2917,PR,LOPR00949,SC012
32791851,BL01-CA06-1051,874.9,0.0,2021-08-31 00:00:00,2022,12.64,2917.0,522,0,1015.0,"954,39",202108,2917,PR,LOPR00949,SC012
32792445,BL01-CA09-1063,480.0,0.0,2021-08-02 00:00:00,2022,145.04,2917.0,8088,0,4015.0,"480,00",202108,2917,PR,LOPR00949,SC012
32792853,BL01-CA09-1063,1200.0,0.0,2021-08-09 00:00:00,2022,362.6,2917.0,20220,0,4015.0,"1200,00",202108,2917,PR,LOPR00949,SC012
32793289,BL01-CA09-1063,480.0,0.0,2021-08-16 00:00:00,2022,145.32,2917.0,8088,0,4015.0,"480,00",202108,2917,PR,LOPR00949,SC012
32793296,BL01-CA09-1063,1663.84,0.0,2021-08-17 00:00:00,2022,530.52,2917.0,1348,0,1015.0,"1699,55",202108,2917,PR,LOPR00949,SC012
32794074,BL01-CA09-1063,960.0,0.0,2021-08-30 00:00:00,2022,290.08,2917.0,16176,0,4015.0,"960,00",202108,2917,PR,LOPR00949,SC012
32797028,BL01-CA04-1042,135.89,0.0,2021-08-06 00:00:00,2022,16.09,2917.0,288,0,3085.0,"139,61",202108,2917,PR,LOPR00949,SC012
32797650,BL01-CA04-1042,205.13,0.0,2021-08-17 00:00:00,2022,10.71,2917.0,222,0,3085.0,"208,85",202108,2917,PR,LOPR00949,SC012
32798090,BL01-CA04-1042,770.85,0.0,2021-08-24 00:00:00,2022,336.0,2917.0,423,0,1015.0,"794,32",202108,2917,PR,LOPR00949,SC012
32798452,BL01-CA04-1042,548.85,0.0,2021-08-27 00:00:00,2022,98.58,2917.0,142,0,7005.0,"620,72",202108,2917,PR,LOPR00949,SC012
32798488,BL01-CA04-1042,424.23,0.0,2021-08-30 00:00:00,4044,30.23,2917.0,513,0,3085.0,"429,53",202108,2917,PR,LOPR00949,SC012
32798534,BL01-CA04-1042,256.95,0.0,2021-08-31 00:00:00,2022,112.0,2917.0,141,0,1015.0,"264,77",202108,2917,PR,LOPR00949,SC012
32805948,BL01-CA10-1096,3706.84,0.0,2021-08-17 00:00:00,2022,1636.0,2917.0,202,0,1015.0,"3791,97",202108,2917,PR,LOPR00949,SC012
32802435,BL01-CA09-1064,2549.04,0.0,2021-08-11 00:00:00,2022,734.4,2917.0,696,0,5015.0,"2675,89",202108,2917,PR,LOPR00949,SC012
32798634,BL01-CA10-1067,429.09,0.0,2021-08-03 00:00:00,2022,48.75,2917.0,900,0,1015.0,"436,50",202108,2917,PR,LOPR00949,SC012
32798855,BL01-CA10-1067,286.06,0.0,2021-08-17 00:00:00,2022,32.5,2917.0,600,0,1015.0,"291,00",202108,2917,PR,LOPR00949,SC012
32799203,BL01-CA11-1073,286.0,0.0,2021-08-03 00:00:00,2022,35.24,2917.0,458,0,3050.0,"286,00",202108,2917,PR,LOPR00949,SC012
32800547,BL01-CA11-1073,286.0,0.0,2021-08-30 00:00:00,2022,35.24,2917.0,458,0,3050.0,"289,45",202108,2917,PR,LOPR00949,SC012
32803870,BL02-CA01-2165,401.9,0.0,2021-08-17 00:00:00,2022,210.0,2917.0,0,0,3085.0,"401,90",202108,2917,PR,LOPR00949,SC012
32804662,BL02-CA01-2167,214.8,0.0,2021-08-05 00:00:00,2022,107.45,2917.0,0,0,3085.0,"238,95",202108,2917,PR,LOPR00949,SC012
32795133,BL01-CA10-1066,675.59,0.0,2021-08-11 00:00:00,2022,204.4,4447.0,95,0,3050.0,"690,75",202108,4447,RS,LORS01914,SC012
32795156,BL01-CA10-1066,675.59,0.0,2021-08-18 00:00:00,2022,204.4,4447.0,95,0,3050.0,"684,92",202108,4447,RS,LORS01914,SC012
32795187,BL01-CA10-1066,675.59,0.0,2021-08-25 00:00:00,2022,204.4,4447.0,95,0,3050.0,"690,75",202108,4447,RS,LORS01914,SC012
32786838,BL01-CA03-1076,440.27,0.0,2021-08-13 00:00:00,2022,161.79,4447.0,6073,0,3060.0,"450,57",202108,4447,RS,LORS01914,SC012
32786925,BL01-CA03-1076,440.27,0.0,2021-08-18 00:00:00,2022,161.79,4447.0,6073,0,3060.0,"440,27",202108,4447,RS,LORS01914,SC012
32787567,BL01-CA03-1040,360.0,0.0,2021-08-05 00:00:00,4044,38.04,4447.0,446,0,7025.0,"398,45",202108,4447,RS,LORS01914,SC012
32789147,BL01-CA06-1051,93.68,0.0,2021-08-03 00:00:00,2022,9.21,4447.0,261,0,5020.0,"203,64",202108,4447,RS,LORS01914,SC012
32789293,BL01-CA06-1051,187.36,0.0,2021-08-04 00:00:00,2022,18.7,4447.0,522,0,5020.0,"297,32",202108,4447,RS,LORS01914,SC012
32789627,BL01-CA06-1051,185.55,0.0,2021-08-09 00:00:00,2022,15.69,4447.0,783,0,3050.0,"191,05",202108,4447,RS,LORS01914,SC012
32789854,BL01-CA06-1051,249.64,0.0,2021-08-10 00:00:00,2022,5.09,4447.0,261,0,5030.0,"255,92",202108,4447,RS,LORS01914,SC012
