Order Id,Product Id,Prod. Costs,Rent Costs,Sales Date,Fiscal Year,Total Cost,Customer Id,Volume (LB),Volume,Industry,Revenue,Year Month,ID,State,LOCATION_ID,Plant
32572260,BL01-CA03-1101,400.1,0.0,2020-09-10 00:00:00,2021,119.79,4564.0,0,0,5020.0,"486,75",202009,4564,SP,LOSP01983,SP001
32572264,BL01-CA03-1101,0.0,0.0,2020-09-15 00:00:00,4042,0.0,4564.0,0,0,5020.0,"0,00",202009,4564,SP,LOSP01983,SP001
32575011,BL01-CA06-1051,30.0,0.0,2020-09-02 00:00:00,2021,5.46,4564.0,261,0,3085.0,"30,00",202009,4564,SP,LOSP01983,SP001
32576407,BL01-CA06-1051,228.0,0.0,2020-09-15 00:00:00,2021,28.05,4564.0,1566,0,5020.0,"253,00",202009,4564,SP,LOSP01983,SP001
32576456,BL01-CA06-1051,0.0,0.0,2020-09-16 00:00:00,4042,0.0,4564.0,0,0,3085.0,"0,00",202009,4564,SP,LOSP01983,SP001
32577204,BL01-CA06-1051,51.56,0.0,2020-09-23 00:00:00,2021,12.6,4564.0,394,0,3085.0,"51,56",202009,4564,SP,LOSP01983,SP001
32577904,BL01-CA06-1051,228.0,0.0,2020-09-29 00:00:00,2021,28.05,4564.0,1566,0,5020.0,"253,00",202009,4564,SP,LOSP01983,SP001
32578508,BL01-CA09-1063,74.51,0.0,2020-09-02 00:00:00,2021,14.95,4564.0,337,0,3085.0,"74,51",202009,4564,SP,LOSP01983,SP001
32578550,BL01-CA09-1063,802.4,0.0,2020-09-02 00:00:00,2021,78.64,4564.0,2696,0,5025.0,"802,40",202009,4564,SP,LOSP01983,SP001
32578575,BL01-CA09-1063,225.0,0.0,2020-09-02 00:00:00,2021,46.13,4564.0,2022,0,5020.0,"250,00",202009,4564,SP,LOSP01983,SP001
32579265,BL01-CA09-1063,225.0,0.0,2020-09-15 00:00:00,2021,46.13,4564.0,2022,0,5020.0,"226,92",202009,4564,SP,LOSP01983,SP001
32579675,BL01-CA09-1063,225.0,0.0,2020-09-22 00:00:00,2021,46.13,4564.0,2022,0,5020.0,"225,86",202009,4564,SP,LOSP01983,SP001
32579734,BL01-CA09-1063,702.1,0.0,2020-09-23 00:00:00,2021,68.81,4564.0,2359,0,5025.0,"702,10",202009,4564,SP,LOSP01983,SP001
32580070,BL01-CA09-1063,225.0,0.0,2020-09-29 00:00:00,2021,46.13,4564.0,2022,0,5020.0,"226,92",202009,4564,SP,LOSP01983,SP001
32581777,BL01-CA07-1038,130.0,0.0,2020-09-30 00:00:00,2021,80.8,4564.0,16,0,3085.0,"130,00",202009,4564,SP,LOSP01983,SP001
32584274,BL01-CA04-1042,806.84,0.0,2020-09-22 00:00:00,2021,159.0,4564.0,153,0,4030.0,"812,24",202009,4564,SP,LOSP01983,SP001
32584489,BL01-CA04-1042,806.84,0.0,2020-09-24 00:00:00,2021,159.0,4564.0,153,0,4030.0,"839,21",202009,4564,SP,LOSP01983,SP001
32584866,BL01-CA04-1042,654.0,0.0,2020-09-30 00:00:00,2021,75.92,4564.0,3529,0,5020.0,"679,00",202009,4564,SP,LOSP01983,SP001
32584936,BL01-CA10-1067,1234.2,0.0,2020-09-03 00:00:00,2021,594.0,4564.0,432,0,4030.0,"1242,30",202009,4564,SP,LOSP01983,SP001
32585258,BL01-CA10-1067,339.9,0.0,2020-09-24 00:00:00,2021,162.0,4564.0,144,0,4030.0,"342,16",202009,4564,SP,LOSP01983,SP001
32585606,BL01-CA11-1073,1469.52,0.0,2020-09-03 00:00:00,2021,94.16,4564.0,1632,0,4030.0,"1506,80",202009,4564,SP,LOSP01983,SP001
32585843,BL01-CA11-1073,737.87,0.0,2020-09-09 00:00:00,2021,106.47,4564.0,1603,0,5025.0,"737,87",202009,4564,SP,LOSP01983,SP001
32586865,BL01-CA11-1073,359.14,0.0,2020-09-29 00:00:00,2021,156.76,4564.0,518,0,4010.0,"359,14",202009,4564,SP,LOSP01983,SP001
32586970,BL01-CA11-1073,843.28,0.0,2020-09-30 00:00:00,2021,121.68,4564.0,1832,0,5025.0,"843,28",202009,4564,SP,LOSP01983,SP001
32588232,BL01-CA07-1054,663.0,0.0,2020-09-22 00:00:00,2021,204.0,4564.0,100,0,5030.0,"721,15",202009,4564,SP,LOSP01983,SP001
32590311,BL02-CA01-2165,154.38,0.0,2020-09-17 00:00:00,2021,63.58,4564.0,0,0,8005.0,"154,38",202009,4564,SP,LOSP01983,SP001
32591102,BL02-CA01-2167,111.27,0.0,2020-09-28 00:00:00,2021,49.65,4564.0,0,0,3085.0,"111,27",202009,4564,SP,LOSP01983,SP001
32591617,BL02-CA03-2185,855.0,0.0,2020-09-14 00:00:00,2021,512.9,4564.0,0,0,3085.0,"855,00",202009,4564,SP,LOSP01983,SP001
32572265,BL01-CA03-1101,2079.94,0.0,2020-09-21 00:00:00,2021,923.81,2917.0,0,0,1015.0,"2119,14",202009,2917,PR,LOPR00949,SC012
32572486,BL01-CA11-1062,4311.9,0.0,2020-09-22 00:00:00,2021,2137.05,2917.0,15792,0,1015.0,"4384,16",202009,2917,PR,LOPR00949,SC012
32574434,BL01-CA03-1040,77.09,0.0,2020-09-23 00:00:00,2021,15.88,2917.0,120,0,3085.0,"80,81",202009,2917,PR,LOPR00949,SC012
32575647,BL01-CA06-1051,110.73,0.0,2020-09-09 00:00:00,2021,5.49,2917.0,261,0,3085.0,"114,11",202009,2917,PR,LOPR00949,SC012
32575783,BL01-CA06-1051,690.03,0.0,2020-09-10 00:00:00,2021,16.29,2917.0,783,0,3050.0,"690,03",202009,2917,PR,LOPR00949,SC012
32576752,BL01-CA06-1051,110.73,0.0,2020-09-18 00:00:00,2021,5.49,2917.0,261,0,3085.0,"114,11",202009,2917,PR,LOPR00949,SC012
32577922,BL01-CA06-1051,460.02,0.0,2020-09-30 00:00:00,2021,10.86,2917.0,522,0,3050.0,"460,02",202009,2917,PR,LOPR00949,SC012
32578665,BL01-CA09-1063,240.0,0.0,2020-09-03 00:00:00,2021,97.09,2917.0,4044,0,4015.0,"240,00",202009,2917,PR,LOPR00949,SC012
32579008,BL01-CA09-1063,480.0,0.0,2020-09-10 00:00:00,2021,194.68,2917.0,8088,0,4015.0,"480,00",202009,2917,PR,LOPR00949,SC012
32579441,BL01-CA09-1063,480.0,0.0,2020-09-17 00:00:00,2021,195.32,2917.0,8088,0,4015.0,"480,00",202009,2917,PR,LOPR00949,SC012
32579913,BL01-CA09-1063,240.0,0.0,2020-09-25 00:00:00,2021,97.71,2917.0,4044,0,4015.0,"240,00",202009,2917,PR,LOPR00949,SC012
32582440,BL01-CA11-1056,127.3,0.0,2020-09-18 00:00:00,2021,76.53,2917.0,56,0,7130.0,"127,30",202009,2917,PR,LOPR00949,SC012
32583203,BL01-CA04-1042,538.09,0.0,2020-09-04 00:00:00,2021,91.0,2917.0,142,0,7005.0,"552,07",202009,2917,PR,LOPR00949,SC012
32583713,BL01-CA04-1042,0.0,0.0,2020-09-14 00:00:00,8084,0.0,2917.0,0,0,7005.0,"0,00",202009,2917,PR,LOPR00949,SC012
32584053,BL01-CA04-1042,1677.0,0.0,2020-09-18 00:00:00,4042,1034.02,2917.0,62,0,3085.0,"1680,72",202009,2917,PR,LOPR00949,SC012
32584206,BL01-CA04-1042,538.09,0.0,2020-09-21 00:00:00,2021,91.0,2917.0,142,0,7005.0,"608,86",202009,2917,PR,LOPR00949,SC012
32584680,BL01-CA04-1042,1304.21,0.0,2020-09-28 00:00:00,4042,192.22,2917.0,359,0,7005.0,"1446,65",202009,2917,PR,LOPR00949,SC012
32588977,BL01-CA09-1064,110.0,0.0,2020-09-17 00:00:00,2021,57.0,2917.0,103,0,1015.0,"141,57",202009,2917,PR,LOPR00949,SC012
32585070,BL01-CA10-1067,284.64,0.0,2020-09-15 00:00:00,2021,32.5,2917.0,600,0,1015.0,"293,36",202009,2917,PR,LOPR00949,SC012
32585779,BL01-CA11-1073,156.0,0.0,2020-09-09 00:00:00,2021,49.48,2917.0,308,0,3085.0,"159,72",202009,2917,PR,LOPR00949,SC012
32585862,BL01-CA11-1073,310.5,0.0,2020-09-10 00:00:00,2021,42.0,2917.0,616,0,3050.0,"311,45",202009,2917,PR,LOPR00949,SC012
32586835,BL01-CA11-1073,310.5,0.0,2020-09-29 00:00:00,2021,42.0,2917.0,616,0,3050.0,"310,50",202009,2917,PR,LOPR00949,SC012
32591622,BL02-CA03-2185,231.25,0.0,2020-09-15 00:00:00,2021,109.15,2917.0,0,0,3085.0,"257,45",202009,2917,PR,LOPR00949,SC012
32581143,BL01-CA10-1066,675.59,0.0,2020-09-02 00:00:00,2021,202.0,4447.0,95,0,3050.0,"696,69",202009,4447,RS,LORS01914,SC012
32581233,BL01-CA10-1066,675.59,0.0,2020-09-23 00:00:00,2021,202.0,4447.0,95,0,3050.0,"696,69",202009,4447,RS,LORS01914,SC012
32573225,BL01-CA03-1076,427.45,0.0,2020-09-24 00:00:00,2021,158.44,4447.0,6073,0,3060.0,"445,71",202009,4447,RS,LORS01914,SC012
32575456,BL01-CA06-1051,180.15,0.0,2020-09-08 00:00:00,2021,16.08,4447.0,783,0,3050.0,"185,15",202009,4447,RS,LORS01914,SC012
32575786,BL01-CA06-1051,60.05,0.0,2020-09-10 00:00:00,2021,5.69,4447.0,261,0,3050.0,"65,05",202009,4447,RS,LORS01914,SC012
32575972,BL01-CA06-1051,66.95,0.0,2020-09-11 00:00:00,2021,2.78,4447.0,29,0,3060.0,"76,17",202009,4447,RS,LORS01914,SC012
