Order Id,Product Id,Prod. Costs,Rent Costs,Sales Date,Fiscal Year,Total Cost,Customer Id,Volume (LB),Volume,Industry,Revenue,Year Month,ID,State,LOCATION_ID,Plant
32706820,BL01-CA03-1101,617.65,0.0,2021-04-27 00:00:00,2022,177.94,4564.0,0,0,5020.0,"710,59",202104,4564,SP,LOSP01983,SP001
32707639,BL01-CA03-1076,423.96,0.0,2021-04-16 00:00:00,2022,95.84,4564.0,5290,0,3085.0,"423,96",202104,4564,SP,LOSP01983,SP001
32708858,BL01-CA03-1040,15.0,0.0,2021-04-19 00:00:00,2022,10.02,4564.0,60,0,3085.0,"15,00",202104,4564,SP,LOSP01983,SP001
32709133,BL01-CA03-1040,99.77,0.0,2021-04-23 00:00:00,2022,4.48,4564.0,60,0,3085.0,"99,77",202104,4564,SP,LOSP01983,SP001
32709701,BL01-CA06-1051,228.0,0.0,2021-04-01 00:00:00,2022,15.15,4564.0,1566,0,5020.0,"253,00",202104,4564,SP,LOSP01983,SP001
32710260,BL01-CA06-1051,158.56,0.0,2021-04-07 00:00:00,2022,5.67,4564.0,261,0,5025.0,"158,56",202104,4564,SP,LOSP01983,SP001
32711436,BL01-CA06-1051,108.08,0.0,2021-04-19 00:00:00,2022,18.7,4564.0,522,0,5020.0,"123,54",202104,4564,SP,LOSP01983,SP001
32713595,BL01-CA09-1063,177.64,0.0,2021-04-07 00:00:00,2022,7.91,4564.0,337,0,5025.0,"177,64",202104,4564,SP,LOSP01983,SP001
32713763,BL01-CA09-1063,0.0,0.0,2021-04-09 00:00:00,4044,0.0,4564.0,0,0,5025.0,"0,00",202104,4564,SP,LOSP01983,SP001
32713783,BL01-CA09-1063,225.0,0.0,2021-04-09 00:00:00,2022,33.11,4564.0,2022,0,5020.0,"226,19",202104,4564,SP,LOSP01983,SP001
32713812,BL01-CA09-1063,638.0,0.0,2021-04-12 00:00:00,2022,27.84,4564.0,674,0,4030.0,"668,25",202104,4564,SP,LOSP01983,SP001
32714494,BL01-CA09-1063,1065.84,0.0,2021-04-22 00:00:00,2022,47.34,4564.0,2022,0,5025.0,"1159,02",202104,4564,SP,LOSP01983,SP001
32714829,BL01-CA09-1063,355.28,0.0,2021-04-28 00:00:00,2022,15.7,4564.0,674,0,5025.0,"356,33",202104,4564,SP,LOSP01983,SP001
32714947,BL01-CA09-1063,225.0,0.0,2021-04-29 00:00:00,2022,33.11,4564.0,2022,0,5020.0,"250,00",202104,4564,SP,LOSP01983,SP001
32717796,BL01-CA04-1042,317.34,0.0,2021-04-02 00:00:00,2022,41.64,4564.0,654,0,3085.0,"317,34",202104,4564,SP,LOSP01983,SP001
32718032,BL01-CA04-1042,654.0,0.0,2021-04-06 00:00:00,2022,66.39,4564.0,3529,0,5020.0,"679,00",202104,4564,SP,LOSP01983,SP001
32719166,BL01-CA04-1042,115.6,0.0,2021-04-22 00:00:00,2022,10.94,4564.0,283,0,3085.0,"115,60",202104,4564,SP,LOSP01983,SP001
32722301,BL01-CA06-1053,625.98,0.0,2021-04-12 00:00:00,2022,236.0,4564.0,212,0,4030.0,"628,37",202104,4564,SP,LOSP01983,SP001
32722580,BL01-CA06-1053,2250.0,0.0,2021-04-20 00:00:00,2022,134.3,4564.0,725,0,2045.0,"2316,90",202104,4564,SP,LOSP01983,SP001
32722925,BL01-CA06-1053,2250.0,0.0,2021-04-29 00:00:00,2022,131.25,4564.0,725,0,2045.0,"2287,91",202104,4564,SP,LOSP01983,SP001
32723999,BL01-CA09-1064,917.82,0.0,2021-04-14 00:00:00,2022,180.42,4564.0,663,0,5025.0,"917,82",202104,4564,SP,LOSP01983,SP001
32724249,BL01-CA09-1064,611.88,0.0,2021-04-21 00:00:00,2022,120.28,4564.0,442,0,5025.0,"611,88",202104,4564,SP,LOSP01983,SP001
32719971,BL01-CA10-1067,260.59,0.0,2021-04-12 00:00:00,2022,102.0,4564.0,145,0,4030.0,"261,58",202104,4564,SP,LOSP01983,SP001
32720678,BL01-CA11-1073,1253.2,0.0,2021-04-07 00:00:00,2022,122.32,4564.0,1832,0,5025.0,"1253,20",202104,4564,SP,LOSP01983,SP001
32720882,BL01-CA11-1073,764.16,0.0,2021-04-12 00:00:00,2022,46.48,4564.0,816,0,4030.0,"767,08",202104,4564,SP,LOSP01983,SP001
32721411,BL01-CA11-1073,783.25,0.0,2021-04-21 00:00:00,2022,76.5,4564.0,1145,0,5025.0,"783,25",202104,4564,SP,LOSP01983,SP001
32721591,BL01-CA11-1073,186.75,0.0,2021-04-26 00:00:00,2022,79.52,4564.0,259,0,4010.0,"186,75",202104,4564,SP,LOSP01983,SP001
32725023,BL02-CA01-2165,286.6,0.0,2021-04-09 00:00:00,2022,144.0,4564.0,0,0,3085.0,"286,60",202104,4564,SP,LOSP01983,SP001
32725305,BL02-CA01-2165,382.75,0.0,2021-04-15 00:00:00,2022,199.7,4564.0,0,0,3085.0,"382,75",202104,4564,SP,LOSP01983,SP001
32706814,BL01-CA03-1101,1670.67,0.0,2021-04-14 00:00:00,2022,759.77,2917.0,0,0,1015.0,"1709,87",202104,2917,PR,LOPR00949,SC012
32713014,BL01-CA08-1078,225.0,0.0,2021-04-19 00:00:00,2022,26.95,2917.0,4748,0,3050.0,"310,10",202104,2917,PR,LOPR00949,SC012
32706973,BL01-CA11-1062,4333.5,0.0,2021-04-13 00:00:00,2022,43.65,2917.0,330,0,1015.0,"4397,04",202104,2917,PR,LOPR00949,SC012
