Order Id,Product Id,Prod. Costs,Rent Costs,Sales Date,Fiscal Year,Total Cost,Customer Id,Volume (LB),Volume,Industry,Revenue,Year Month,ID,State,LOCATION_ID,Plant
32533242,BL01-CA03-1101,402.85,0.0,2020-07-21 00:00:00,2021,126.32,4564.0,0,0,5020.0,"489,53",202007,4564,SP,LOSP01983,SP001
32533245,BL01-CA03-1101,515.69,0.0,2020-07-27 00:00:00,2021,157.2,4564.0,0,0,5020.0,"603,49",202007,4564,SP,LOSP01983,SP001
32535201,BL01-CA03-1040,13.8,0.0,2020-07-21 00:00:00,2021,8.49,4564.0,60,0,3085.0,"13,80",202007,4564,SP,LOSP01983,SP001
32536849,BL01-CA06-1051,270.2,0.0,2020-07-13 00:00:00,2021,45.0,4564.0,1305,0,5020.0,"285,66",202007,4564,SP,LOSP01983,SP001
32537887,BL01-CA06-1051,228.0,0.0,2020-07-22 00:00:00,2021,26.65,4564.0,1566,0,5020.0,"253,00",202007,4564,SP,LOSP01983,SP001
32538387,BL01-CA06-1051,25.78,0.0,2020-07-28 00:00:00,2021,15.57,4564.0,197,0,3085.0,"25,78",202007,4564,SP,LOSP01983,SP001
32539635,BL01-CA09-1063,401.2,0.0,2020-07-08 00:00:00,2021,39.24,4564.0,1348,0,5025.0,"401,20",202007,4564,SP,LOSP01983,SP001
32540053,BL01-CA09-1063,200.6,0.0,2020-07-15 00:00:00,2021,19.62,4564.0,674,0,5025.0,"200,60",202007,4564,SP,LOSP01983,SP001
32540494,BL01-CA09-1063,225.0,0.0,2020-07-22 00:00:00,2021,46.13,4564.0,2022,0,5020.0,"246,19",202007,4564,SP,LOSP01983,SP001
32540873,BL01-CA09-1063,401.2,0.0,2020-07-29 00:00:00,2021,39.28,4564.0,1348,0,5025.0,"401,20",202007,4564,SP,LOSP01983,SP001
32541861,BL01-CA04-1047,298.23,0.0,2020-07-23 00:00:00,2021,196.0,4564.0,11,0,3085.0,"298,23",202007,4564,SP,LOSP01983,SP001
32543194,BL01-CA11-1056,208.5,0.0,2020-07-17 00:00:00,2021,93.71,4564.0,73,0,7130.0,"240,30",202007,4564,SP,LOSP01983,SP001
32544449,BL01-CA04-1042,654.0,0.0,2020-07-14 00:00:00,2021,75.23,4564.0,3529,0,5020.0,"679,00",202007,4564,SP,LOSP01983,SP001
32544603,BL01-CA04-1042,1710.9,0.0,2020-07-16 00:00:00,4042,380.0,4564.0,748,0,4030.0,"1714,39",202007,4564,SP,LOSP01983,SP001
32544647,BL01-CA04-1042,654.0,0.0,2020-07-16 00:00:00,2021,75.23,4564.0,3529,0,5020.0,"679,00",202007,4564,SP,LOSP01983,SP001
32545171,BL01-CA04-1042,194.81,0.0,2020-07-24 00:00:00,2021,10.23,4564.0,76,0,3085.0,"194,81",202007,4564,SP,LOSP01983,SP001
32545612,BL01-CA04-1042,654.0,0.0,2020-07-30 00:00:00,2021,75.23,4564.0,3529,0,5020.0,"679,00",202007,4564,SP,LOSP01983,SP001
32549281,BL01-CA09-1064,240.6,0.0,2020-07-01 00:00:00,2021,59.0,4564.0,221,0,5025.0,"240,60",202007,4564,SP,LOSP01983,SP001
32545904,BL01-CA10-1067,664.4,0.0,2020-07-16 00:00:00,4042,300.0,4564.0,289,0,4030.0,"668,52",202007,4564,SP,LOSP01983,SP001
32546142,BL01-CA10-1067,822.8,0.0,2020-07-30 00:00:00,2021,396.0,4564.0,288,0,4030.0,"856,10",202007,4564,SP,LOSP01983,SP001
32546728,BL01-CA11-1073,179.57,0.0,2020-07-13 00:00:00,2021,78.38,4564.0,259,0,4010.0,"179,57",202007,4564,SP,LOSP01983,SP001
32546910,BL01-CA11-1073,1054.1,0.0,2020-07-15 00:00:00,2021,152.3,4564.0,2290,0,5025.0,"1054,10",202007,4564,SP,LOSP01983,SP001
32546985,BL01-CA11-1073,210.12,0.0,2020-07-16 00:00:00,2021,98.0,4564.0,229,0,5020.0,"212,20",202007,4564,SP,LOSP01983,SP001
32547362,BL01-CA11-1073,179.57,0.0,2020-07-24 00:00:00,2021,78.38,4564.0,259,0,4010.0,"179,57",202007,4564,SP,LOSP01983,SP001
32547627,BL01-CA11-1073,632.46,0.0,2020-07-29 00:00:00,2021,91.38,4564.0,1374,0,5025.0,"632,46",202007,4564,SP,LOSP01983,SP001
32551550,BL02-CA01-2165,510.92,0.0,2020-07-29 00:00:00,2021,332.1,4564.0,0,0,5020.0,"563,12",202007,4564,SP,LOSP01983,SP001
32551827,BL02-CA01-2167,0.0,0.0,2020-07-23 00:00:00,8084,0.0,4564.0,0,0,3085.0,"0,00",202007,4564,SP,LOSP01983,SP001
32552335,BL02-CA03-2185,0.0,0.0,2020-07-23 00:00:00,4042,0.0,4564.0,0,0,3085.0,"0,00",202007,4564,SP,LOSP01983,SP001
32552542,BL02-CA03-2186,25.0,0.0,2020-07-28 00:00:00,2021,10.75,4564.0,0,0,5020.0,"40,20",202007,4564,SP,LOSP01983,SP001
32533236,BL01-CA03-1101,1931.39,0.0,2020-07-08 00:00:00,2021,857.83,2917.0,0,0,1015.0,"1970,59",202007,2917,PR,LOPR00949,SC012
32533239,BL01-CA03-1101,1485.69,0.0,2020-07-13 00:00:00,2021,659.88,2917.0,0,0,1015.0,"1524,89",202007,2917,PR,LOPR00949,SC012
32534597,BL01-CA03-1040,38.54,0.0,2020-07-07 00:00:00,2021,7.94,2917.0,60,0,3085.0,"42,26",202007,2917,PR,LOPR00949,SC012
32535751,BL01-CA06-1051,690.03,0.0,2020-07-01 00:00:00,2021,16.35,2917.0,783,0,3050.0,"690,03",202007,2917,PR,LOPR00949,SC012
32535922,BL01-CA06-1051,110.73,0.0,2020-07-02 00:00:00,2021,5.46,2917.0,261,0,3085.0,"114,45",202007,2917,PR,LOPR00949,SC012
32536678,BL01-CA06-1051,110.73,0.0,2020-07-10 00:00:00,2021,5.47,2917.0,261,0,3085.0,"113,39",202007,2917,PR,LOPR00949,SC012
32537364,BL01-CA06-1051,460.02,0.0,2020-07-17 00:00:00,2021,10.88,2917.0,522,0,3050.0,"460,02",202007,2917,PR,LOPR00949,SC012
32537927,BL01-CA06-1051,51.42,0.0,2020-07-23 00:00:00,2021,5.33,2917.0,261,0,3050.0,"51,42",202007,2917,PR,LOPR00949,SC012
32538523,BL01-CA06-1051,110.73,0.0,2020-07-29 00:00:00,2021,5.48,2917.0,261,0,3085.0,"113,83",202007,2917,PR,LOPR00949,SC012
32539423,BL01-CA09-1063,960.0,0.0,2020-07-02 00:00:00,2021,391.56,2917.0,16176,0,4015.0,"960,00",202007,2917,PR,LOPR00949,SC012
32539809,BL01-CA09-1063,960.0,0.0,2020-07-10 00:00:00,2021,391.72,2917.0,16176,0,4015.0,"960,00",202007,2917,PR,LOPR00949,SC012
32540152,BL01-CA09-1063,960.0,0.0,2020-07-16 00:00:00,2021,391.72,2917.0,16176,0,4015.0,"960,00",202007,2917,PR,LOPR00949,SC012
32541038,BL01-CA09-1063,480.0,0.0,2020-07-31 00:00:00,2021,189.18,2917.0,8088,0,4015.0,"480,00",202007,2917,PR,LOPR00949,SC012
32543287,BL01-CA11-1056,254.6,0.0,2020-07-21 00:00:00,2021,153.0,2917.0,112,0,7130.0,"266,85",202007,2917,PR,LOPR00949,SC012
32543891,BL01-CA04-1042,1076.18,0.0,2020-07-06 00:00:00,2021,182.02,2917.0,284,0,7005.0,"1147,34",202007,2917,PR,LOPR00949,SC012
32544494,BL01-CA04-1042,441.0,0.0,2020-07-15 00:00:00,2021,225.0,2917.0,144,0,3085.0,"444,72",202007,2917,PR,LOPR00949,SC012
32544819,BL01-CA04-1042,1304.21,0.0,2020-07-20 00:00:00,4042,192.24,2917.0,359,0,7005.0,"1401,85",202007,2917,PR,LOPR00949,SC012
32549928,BL01-CA09-1064,207.79,0.0,2020-07-21 00:00:00,2021,81.0,2917.0,58,0,1015.0,"241,62",202007,2917,PR,LOPR00949,SC012
32545856,BL01-CA10-1067,142.32,0.0,2020-07-14 00:00:00,2021,16.24,2917.0,300,0,1015.0,"145,54",202007,2917,PR,LOPR00949,SC012
32546082,BL01-CA10-1067,284.64,0.0,2020-07-28 00:00:00,2021,32.48,2917.0,600,0,1015.0,"293,36",202007,2917,PR,LOPR00949,SC012
32546275,BL01-CA11-1073,310.5,0.0,2020-07-02 00:00:00,2021,42.04,2917.0,616,0,3050.0,"311,45",202007,2917,PR,LOPR00949,SC012
32546932,BL01-CA11-1073,310.5,0.0,2020-07-16 00:00:00,2021,42.04,2917.0,616,0,3050.0,"311,45",202007,2917,PR,LOPR00949,SC012
32547647,BL01-CA11-1073,310.5,0.0,2020-07-30 00:00:00,2021,42.04,2917.0,616,0,3050.0,"311,45",202007,2917,PR,LOPR00949,SC012
32550631,BL02-CA01-2165,416.27,0.0,2020-07-08 00:00:00,2021,293.0,2917.0,0,0,3050.0,"416,27",202007,2917,PR,LOPR00949,SC012
32550981,BL02-CA01-2165,432.0,0.0,2020-07-16 00:00:00,2021,237.6,2917.0,0,0,3085.0,"477,20",202007,2917,PR,LOPR00949,SC012
32551015,BL02-CA01-2165,144.33,0.0,2020-07-16 00:00:00,2021,63.58,2917.0,0,0,8000.0,"144,33",202007,2917,PR,LOPR00949,SC012
32551225,BL02-CA01-2165,305.19,0.0,2020-07-22 00:00:00,2021,195.71,2917.0,0,0,2030.0,"305,19",202007,2917,PR,LOPR00949,SC012
32551294,BL02-CA01-2165,305.19,0.0,2020-07-23 00:00:00,2021,195.71,2917.0,0,0,2030.0,"305,19",202007,2917,PR,LOPR00949,SC012
32551847,BL02-CA01-2167,204.0,0.0,2020-07-28 00:00:00,2021,100.85,2917.0,0,0,2050.0,"230,20",202007,2917,PR,LOPR00949,SC012
32552725,BL01-CA06-1092,4554.95,0.0,2020-07-21 00:00:00,2021,2805.0,2917.0,600,0,1010.0,"5438,84",202007,2917,PR,LOPR00949,SC012
32533237,BL01-CA03-1101,948.42,0.0,2020-07-08 00:00:00,2021,379.12,4447.0,0,0,7020.0,"951,55",202007,4447,RS,LORS01914,SC012
32541954,BL01-CA10-1066,675.59,0.0,2020-07-01 00:00:00,2021,202.0,4447.0,95,0,3050.0,"696,69",202007,4447,RS,LORS01914,SC012
32541982,BL01-CA10-1066,675.59,0.0,2020-07-08 00:00:00,2021,202.0,4447.0,95,0,3050.0,"696,69",202007,4447,RS,LORS01914,SC012
32542019,BL01-CA10-1066,675.59,0.0,2020-07-15 00:00:00,2021,202.0,4447.0,95,0,3050.0,"696,69",202007,4447,RS,LORS01914,SC012
32542057,BL01-CA10-1066,675.59,0.0,2020-07-22 00:00:00,2021,202.0,4447.0,95,0,3050.0,"696,69",202007,4447,RS,LORS01914,SC012
32542088,BL01-CA10-1066,451.25,0.0,2020-07-28 00:00:00,2021,214.5,4447.0,95,0,7050.0,"518,05",202007,4447,RS,LORS01914,SC012
32542103,BL01-CA10-1066,675.59,0.0,2020-07-31 00:00:00,2021,202.0,4447.0,95,0,3050.0,"696,69",202007,4447,RS,LORS01914,SC012
